smiles
c1c(N)cnc(c12)cc3c(c2N)ncc(c3)N
c1cc(N)nc(c12)cc3c(c2N)nccc3N
Nc1c(N)c(N)nc(c12)cc3c(c2N)nccc3N
Nc1cc(N)nc(c12)c(N)c3c(c2)ncc(N)c3N
c1cc(N)nc(c12)c(N)c3c(c2)nccc3N
Nc1c(N)c(N)nc(c12)c(N)c3c(c2N)ncc(c3)N
Nc1c(N)c(N)nc(c12)c(N)c3c(c2)nc(N)cc3
Nc1ccnc(c12)c(N)c3c(c2N)nccc3
Nc1cc(N)nc(c12)c(N)c3c(c2N)nc(N)cc3N
Nc1c(N)c(N)nc(c12)cc3c(c2)nccc3
c1c(N)c(N)nc(c12)c(N)c3c(c2N)nc(N)cc3
Nc1c(N)c(N)nc(c12)c(N)c3c(c2N)nc(N)c(N)c3N
c1c(N)cnc(c12)c(N)c3c(c2)nccc3
c1c(N)cnc(c12)c(N)c3c(c2N)nccc3N
c1c(N)c(N)nc(c12)c(N)c3c(c2)ncc(c3)N
c1cc(N)nc(c12)c(N)c3c(c2)ncc(c3)N
Nc1cc(N)nc(c12)cc3c(c2)nc(N)cc3N
NC=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=CC3N
NC=1C(N)=CNc(c12)cc=3c(c2)NC=C(N)C3N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3N
NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(N)C3N
C=1C=C(N)Nc(c12)cc=3c(c2)NC=CC3
C=1C=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3
C=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3
NC=1C(N)=CNc(c12)cc=3c(c2)NC=CC3
NC=1C=C(N)Nc(c12)cc=3c(c2N)NC=CC3N
C=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=C(C3)N
NC=1C(N)=CNc(c12)c(N)c=3c(c2)NC=CC3
NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=C(C3)N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=CC3
NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=CC3N
NC=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3
NC=1C=CNc(c12)c(N)c=3c(c2N)NC=CC3
C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=CC3N
C=1C=C(N)Nc(c12)cc=3c(c2)NC=CC3N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=C(N)C3N
NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(C3)N
C=1C=C(N)Nc(c12)cc=3c(c2)NC=C(C3)N
C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=C(C3)N
NC=1C(N)=CNc(c12)cc=3c(c2)NC=CC3N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(C3)N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=CC3
C=1C=C(N)Nc(c12)cc=3c(c2N)NC=C(N)C3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=CC3N
C=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=CC3
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3N
C=1C(N)=CNc(c12)c(N)c=3c(c2)NC=CC3
C=1C(N)=CNc(c12)cc=3c(c2)NC=C(C3)N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=C(C3)N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3N
C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3
NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(N)C3N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=C(N)C3N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=CC3
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(C3)N
C=1C(N)=CNc(c12)cc=3c(c2N)NC=CC3
C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3
NC=1C(N)=CNc(c12)cc=3c(c2N)NC=CC3
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=CC3N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3
NC=1C=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=C(N)C3N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=CC3N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3
NC=1C(N)=CNc(c12)c(N)c=3c(c2)NC=CC3N
C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(N)C3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=C(C3)N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=C(C3)N
C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=CC3
C=1C=C(N)Nc(c12)cc=3c(c2N)NC=CC3
NC=1C=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3
NC=1C=C(N)Nc(c12)cc=3c(c2)NC=C(C3)N
NC=1C=CNc(c12)cc=3c(c2N)NC=CC3N
C=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=C(C3)N
NC=1C(N)=CNc(c12)cc=3c(c2N)NC=CC3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3N
NC=1C=CNc(c12)c(N)c=3c(c2)NC=CC3
C=1C(N)=CNc(c12)cc=3c(c2)NC=CC3N
NC=1C=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3
NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3N
NC=1C=CNc(c12)c(N)c=3c(c2N)NC=CC3N
NC=1C=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=CC3
C=1C(N)=CNc(c12)c(N)c=3c(c2)NC=CC3N
NC=1C=C(N)Nc(c12)cc=3c(c2N)NC=C(C3)N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3
NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3N
C=1C(N)=CNc(c12)cc=3c(c2N)NC=C(C3)N
C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(C3)N
C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3
NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=C(C3)N
C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=C(N)C3N
NC=1C=C(N)Nc(c12)cc=3c(c2)NC=CC3
NC=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=C(C3)N
NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=CC3
C=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=C(N)C3N
C=1C=CNc(c12)c(N)c=3c(c2N)NC=CC3
C=1C=C(N)Nc(c12)cc=3c(c2)NC=C(N)C3N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=C(N)C3N
NC=1C(N)=CNc(c12)cc=3c(c2N)NC=C(N)C3N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=C(C3)N
NC=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=C(C3)N
NC=1C=C(N)Nc(c12)cc=3c(c2)NC=CC3N
C=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=CC3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3
NC=1C(N)=CNc(c12)cc=3c(c2N)NC=C(C3)N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=C(N)C3N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=C(C3)N
NC=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=C(N)C3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=CC3
NC=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=C(N)C3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=C(C3)N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=C(C3)N
NC=1C=CNc(c12)cc=3c(c2)NC=CC3
NC=1C=C(N)Nc(c12)cc=3c(c2)NC=C(N)C3N
NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3
NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=C(N)C3N
C=1C(N)=CNc(c12)cc=3c(c2N)NC=CC3N
C=1C=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3
NC=1C=C(N)Nc(c12)cc=3c(c2N)NC=CC3
NC=1C=CNc(c12)cc=3c(c2)NC=CC3N
C=1C=C(N)Nc(c12)cc=3c(c2N)NC=C(C3)N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(N)C3N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=C(C3)N
NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3
NC=1C=CNc(c12)cc=3c(c2N)NC=CC3
NC=1C(N)=CNc(c12)cc=3c(c2)NC=C(C3)N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3N
C=1C=C(N)Nc(c12)cc=3c(c2N)NC=CC3N
C=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3N
C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=C(N)C3N
NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=C(C3)N
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3
NC=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=CC3
C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=CC3N
NC=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=C(C3)N
NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=C(N)C3N
NC=1C=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3N
NC=1C=C(N)Nc(c12)cc=3c(c2N)NC=C(N)C3N
C=1C=CNc(c12)cc=3c(c2N)NC=CC3
C=1C(N)=CNc(c12)cc=3c(c2)NC=CC3
C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3N
NC=1C(N)=CNc(c12)c(N)c=3c(c2)NC=C(C3)N
c1c(N)nc(c(N)c1N)-c2nc(N)cc(N)c2N
Nc1cnc(c(N)c1N)-c2nc(N)c(N)cc2
Nc1c(N)nc(cc1N)-c2nc(N)c(N)c(c2)N
n1ccccc1-c2nc(N)c(N)cc2N
c1c(N)nc(c(N)c1N)-c2nc(N)c(N)cc2N
Nc1cnc(cc1N)-c2nc(N)c(N)cc2
Nc1cccnc1-c2ncc(N)cc2
Nc1cc(N)cnc1-c2nc(N)c(N)c(N)c2N
n1ccccc1-c2ncc(N)c(N)c2N
Nc1cccnc1-c2ncc(N)cc2N
Nc1cccnc1-c2nc(N)ccc2
Nc1cnc(cc1N)-c2nc(N)cc(N)c2N
Nc1cccnc1-c2nc(N)c(N)cc2
Nc1cccnc1-c2nc(N)cc(c2)N
Nc1cnc(c(N)c1N)-c2nc(N)ccc2N
Nc1cccnc1-c2ncc(N)c(N)c2N
Nc1cc(N)cnc1-c2nc(N)c(N)cc2N
c1c(N)nc(cc1N)-c2nc(N)cc(c2)N
Nc1c(N)nc(cc1N)-c2nc(N)c(N)c(N)c2N
c1cnc(c(N)c1N)-c2ncc(N)cc2
n1ccccc1-c2nc(N)c(N)cc2
Nc1ccc(N)nc1-c2nc(N)cc(N)c2N
Nc1cnc(cc1N)-c2nc(N)c(N)c(N)c2N
Nc1cnc(c(N)c1N)-c2ncc(N)c(N)c2N
c1c(N)nc(c(N)c1N)-c2nc(N)c(N)c(N)c2N
n1c(N)cccc1-c2nc(N)cc(N)c2N
Nc1cnc(c(N)c1N)-c2nc(N)ccc2
c1c(N)nc(c(N)c1N)-c2nc(N)c(N)cc2
Nc1cc(N)cnc1-c2nc(N)c(N)c(c2)N
n1ccccc1-c2nc(N)ccc2
n1cc(N)ccc1-c2nc(N)c(N)cc2N
n1cc(N)ccc1-c2nc(N)ccc2N
c1cnc(cc1N)-c2ncc(N)cc2N
Nc1cnc(cc1N)-c2nc(N)cc(c2)N
n1ccccc1-c2nc(N)c(N)c(N)c2N
n1c(N)c(N)ccc1-c2nc(N)c(N)cc2
c1cnc(c(N)c1N)-c2ncc(N)c(N)c2N
c1c(N)nc(cc1N)-c2nc(N)c(N)c(N)c2N
Nc1cccnc1-c2nc(N)c(N)cc2N
Nc1cc(N)c(N)nc1-c2nc(N)c(N)c(N)c2N
c1cnc(cc1N)-c2ncc(N)c(N)c2N
n1c(N)c(N)ccc1-c2nc(N)c(N)cc2N
Nc1cnc(c(N)c1N)-c2nc(N)cc(c2)N
n1ccccc1-c2nc(N)cc(N)c2N
c1cnc(c(N)c1N)-c2nc(N)c(N)c(N)c2N
Nc1cnc(c(N)c1N)-c2nc(N)c(N)cc2N
c1cnc(cc1N)-c2nccc(N)c2N
Nc1ccc(N)nc1-c2nc(N)c(N)cc2
c1cnc(c(N)c1N)-c2nc(N)cc(N)c2N
Nc1ccc(N)nc1-c2nc(N)ccc2N
c1cnc(cc1N)-c2nc(N)c(N)c(N)c2N
n1ccccc1-c2ncccc2N
c1cnc(cc1N)-c2nc(N)c(N)c(c2)N
c1c(N)nc(cc1N)-c2nc(N)c(N)c(c2)N
Nc1ccc(N)nc1-c2nc(N)cc(c2)N
c1c(N)nc(c(N)c1N)-c2nc(N)c(N)c(c2)N
c1cnc(c(N)c1N)-c2ncc(N)cc2N
Nc1cnc(c(N)c1N)-c2nc(N)cc(N)c2N
n1ccccc1-c2ncc(N)c(c2)N
Nc1ccc(N)nc1-c2nc(N)c(N)c(c2)N
Nc1cnc(cc1N)-c2nc(N)ccc2
n1ccccc1-c2ncc(N)cc2
Nc1cccnc1-c2ncccc2N
c1cnc(c(N)c1N)-c2nc(N)cc(c2)N
Nc1cnc(c(N)c1N)-c2nc(N)c(N)c(c2)N
n1cc(N)ccc1-c2ncc(N)cc2N
c1cnc(c(N)c1N)-c2nc(N)c(N)c(c2)N
Nc1ccc(N)nc1-c2nc(N)c(N)c(N)c2N
c1cnc(cc1N)-c2ncc(N)cc2
n1cc(N)ccc1-c2nc(N)c(N)c(N)c2N
Nc1ccc(N)nc1-c2nc(N)c(N)cc2N
Nc1cnc(cc1N)-c2nc(N)c(N)c(c2)N
c1cnc(cc1N)-c2ncc(N)c(c2)N
n1ccccc1-c2nccc(N)c2N
Nc1cccnc1-c2nc(N)cc(N)c2N
Nc1cc(N)cnc1-c2nc(N)ccc2
n1c(N)cccc1-c2nc(N)c(N)cc2
c1cnc(cc1N)-c2nc(N)c(N)cc2N
c1c(N)nc(cc1N)-c2nc(N)c(N)cc2N
Nc1cc(N)cnc1-c2ncc(N)c(N)c2N
n1c(N)cccc1-c2nc(N)cc(c2)N
Nc1cc(N)cnc1-c2nc(N)c(N)cc2
Nc1cccnc1-c2nccc(N)c2N
c1c(N)nc(cc1N)-c2nc(N)c(N)cc2
Nc1cc(N)cnc1-c2nc(N)cc(N)c2N
Nc1cccnc1-c2nc(N)c(N)c(N)c2N
c1cnc(c(N)c1N)-c2nc(N)c(N)cc2N
n1cc(N)ccc1-c2ncc(N)cc2
Nc1cc(N)cnc1-c2ncc(N)c(c2)N
n1cc(N)ccc1-c2ncc(N)c(N)c2N
n1ccccc1-c2ncc(N)cc2N
n1ccccc1-c2nc(N)cc(c2)N
Nc1cnc(cc1N)-c2ncc(N)c(N)c2N
Nc1cccnc1-c2nc(N)c(N)c(c2)N
c1cnc(c(N)c1N)-c2nccc(N)c2N
Nc1cc(N)c(N)nc1-c2nc(N)c(N)cc2N
Nc1c(N)nc(c(N)c1N)-c2nc(N)c(N)c(N)c2N
n1c(N)c(N)ccc1-c2nc(N)c(N)c(N)c2N
n1c(N)cccc1-c2nc(N)ccc2N
n1cc(N)ccc1-c2nc(N)cc(N)c2N
c1c(N)nc(cc1N)-c2nc(N)cc(N)c2N
Nc1cnc(cc1N)-c2nc(N)c(N)cc2N
c1cnc(c(N)c1N)-c2nc(N)ccc2
n1c(N)cccc1-c2nc(N)c(N)cc2N
Nc1cnc(cc1N)-c2nc(N)ccc2N
n1ccccc1-c2nc(N)ccc2N
Nc1cc(N)cnc1-c2nc(N)ccc2N
n1c(N)cccc1-c2nc(N)c(N)c(N)c2N
Nc1cnc(cc1N)-c2ncc(N)c(c2)N
n1cc(N)ccc1-c2nc(N)ccc2
n1c(N)c(N)ccc1-c2nc(N)c(N)c(c2)N
n1cc(N)ccc1-c2nc(N)cc(c2)N
c1cnc(cc1N)-c2nccc(c2)N
Nc1cccnc1-c2nc(N)ccc2N
Nc1cc(N)cnc1-c2ncc(N)cc2N
n1c(N)cccc1-c2nc(N)c(N)c(c2)N
c1cnc(cc1N)-c2nc(N)c(N)cc2
Nc1cc(N)cnc1-c2nc(N)cc(c2)N
c1cnc(cc1N)-c2nc(N)ccc2N
n1ccccc1-c2nccc(c2)N
Nc1cc(N)c(N)nc1-c2nc(N)c(N)c(c2)N
n1c(N)cccc1-c2nc(N)ccc2
c1cnc(c(N)c1N)-c2nc(N)ccc2N
c1cnc(cc1N)-c2nc(N)cc(N)c2N
n1cc(N)ccc1-c2ncc(N)c(c2)N
Nc1cccnc1-c2nccc(c2)N
c1cnc(cc1N)-c2nc(N)ccc2
n1ccccc1-c2nc(N)c(N)c(c2)N
Nc1cnc(c(N)c1N)-c2nc(N)c(N)c(N)c2N
n1cc(N)ccc1-c2nc(N)c(N)c(c2)N
c1cnc(c(N)c1N)-c2nc(N)c(N)cc2
Nc1cccnc1-c2ncc(N)c(c2)N
n1cc(N)ccc1-c2nc(N)c(N)cc2
c1cnc(cc1N)-c2nc(N)cc(c2)N
c1cnc(c(N)c1N)-c2ncc(N)c(c2)N
NC1=CNC(\C(N)=C1N)=C2\NC=CC(N)=C2N
N1C(N)=C(N)C=C/C1=C2\NC=C(N)C(=C2)N
NC1=C(N)NC(\C=C1N)=C2\NC(N)=CC=C2N
N1C(N)=C(N)C=C/C1=C2\NC=C(N)C=C2N
N1C(N)=CC=C/C1=C2\NC=C(N)C=C2
